category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
APC,0.6848358,0.88,1430.0,1430.0,4.49427,6385.1,1.1,4.47,-0.06765166044074224
FA,2.3378945,2.5247352,4971.1871392,4971.1871392,8.31293,6666.8,1.33,,0.9050216393483547
FP,7.1404043,1.719,8300.0,8300.0,10.5731,5886.6,1.11,4.38,1.0619261695045576
APC,4.9807125,3.333,26850.0,26850.0,17.2544,5545.7,1.04,4.39,0.6878304798779373
FA,2.91463,2.977,9960.0,9960.0,9.96391,5484.8,0.99,,0.2874512902759117
PC,19.5105608,4.471,3300.0,3300.0,,,,,-0.20635992138320347
PC,2.9150294,2.819,13530.0,13530.0,12.8379,5385.0,1.08,4.33,0.4952686140907653
FP,10.9803025,1.659,2390.0,2390.0,7.58741,5951.0,1.27,,-0.8110029546169273
PC,3.2493152,1.849,9260.0,9260.0,10.3587,5371.2,1.04,4.37,1.026330100773299
PC,1.7088305,1.871,9720.0,9720.0,,5253.2,,,0.9959417185173524
PC,24.0819851,4.032,7830.0,7830.0,9.42632,5952.0,1.05,4.43,0.6737390929447369
APC,0.4399856,0.603,6830.0,6830.0,18.9074,4423.0,1.1,4.19,1.0995440459262316
PC,3.3952015,2.368,8260.0,8260.0,,5673.6,,,1.0478960494710665
PC,1.3460633,1.829,15780.0,15780.0,14.2662,5788.7,1.09,4.38,0.6338543412338077
PC,2.5733766,2.457,6710.0,6710.0,,,,,0.8566820554775052
CP,11.8886495,4.803,7800.0,7800.0,11.0233,5773.9,1.21,4.28,-0.12119893078690476
APC,0.8275646,1.056,3670.0,3670.0,8.41789,6203.3,1.32,,0.7253258225001924
PC,3.0193545,1.345,2360.0,2360.0,14.357,6341.0,1.42,4.23,0.8160008340703524
FP,9.30734,4.683,42774.4,42774.4,30.7623,5819.0,1.35,4.34,1.2034527078336588
PC,3.6217624,2.963,6140.0,6140.0,10.1723,5788.0,1.28,4.24,0.9838721392745685
PC,4.1124956,1.9071145,5537.3250771,5537.3250771,12.4396125,6145.0,1.64364,4.07,0.9370642278964579
PC,3.6566206,2.557,21730.0,21730.0,13.587,4489.2,0.91,4.37,0.6652229938851062
FP,19.5112506,3.896,4080.0,4080.0,,,,,-0.05172226651625475
APC,0.896271,0.996,12490.0,12490.0,13.8677,5726.0,1.22,4.27,0.8773902675793398
FP,2.1461672,1.942,14110.0,14110.0,16.91,6046.0,1.41,4.19,0.7299821068781196
KP,1.540776,1.705,27310.0,27310.0,13.3674,4234.0,0.77,4.49,0.8295408189061668
PC,11.0783748,2.673,9060.0,9060.0,10.2336,5623.0,1.06,4.39,0.4069217447095689
PC,15.9544918,3.742,12480.0,12480.0,9.88117,4798.0,0.82,4.51,1.0700746671659296
PC,1.2220437,1.871,20110.0,20110.0,14.8723,5196.0,1.0,4.38,1.0456291741818124
FP,0.6680065,0.835,550.0,550.0,15.4569,5159.0,3.77,,-1.5360354457799519
PC,14.4832964,4.696,10870.0,10870.0,13.2087,6039.0,1.02,4.47,0.5518179625226962
PC,3.383466,2.746,1400.0,1400.0,4.68953,5838.0,1.23,4.28,-0.23674830363914898
PC,16.1020097,3.871,22600.0,22600.0,13.9974,6010.0,0.92,4.56,0.9969219889127064
PC,5.6922342,2.975,1550.0,1550.0,4.57552,5648.0,1.12,4.34,0.372979882270468
PC,3.2693612,2.029,10790.0,10790.0,9.96136,5814.0,0.93,4.52,1.019468208005827
PC,3.4952497,1.745,19250.0,19250.0,12.6528,4304.8,0.9,4.36,1.173431926975971
PC,2.0436029,1.513,12980.0,12980.0,13.3605,5568.0,1.13,4.32,0.05586240937374571
PC,3.2956376,2.487,20300.0,20300.0,12.4635,4646.6,0.86,4.44,0.9822179329824097
PC,16.5968329,4.395,1750.0,1750.0,4.85367,6329.0,1.16,4.41,-0.22467872439636397
APC,1.8460997,1.706,3740.0,3740.0,16.4485,6123.9,1.48,4.16,0.7043112758998107
PC,5.1119781,1.413,1415.0,1415.0,10.6694,8562.0,2.67,3.91,-0.9495886817599697
PC,3.0012386,3.164,13660.0,13660.0,14.4673,6331.0,1.21,4.37,1.1180466496385213
PC,1.7763987,0.638,5670.0,5670.0,10.8531,4899.3,0.84,4.5,0.5063579229381974
PC,1.5574603,1.272,3900.0,3900.0,6.15317,5564.4,0.93,4.46,0.09574716108467493
PC,10.9543562,4.737,8770.0,8770.0,9.03653,5542.4,0.96,4.46,0.7809561674364798
FP,7.6605425,4.425,5210.0,5210.0,,,,,0.938044498291812
PC,3.011593,1.894,6740.0,6740.0,,5542.1,,,0.6200692887991556
PC,2.1371195,2.38,15620.0,15620.0,13.2766,5570.0,1.03,4.41,1.0178752686133776
PC,5.7310859,1.693,10870.0,10870.0,11.8502,5552.1,1.07,4.37,0.7114795031658298
PC,18.565813,3.82,9420.0,9420.0,7.83236,4671.0,0.79,4.51,0.4860785791343309
APC,11.2005651,1.367,7000.0,7000.0,15.4812,5682.2,1.63,4.02,0.27268596744590656
FP,4.155,2.807,4900.0,4900.0,11.0678,6270.0,1.57,4.14,-1.1693469243282177
PC,2.6292572,1.582,3790.0,3790.0,8.44711,5933.0,1.35,4.21,0.6133911967308119
PC,4.754432,2.147,13130.0,13130.0,11.4372,5491.7,0.94,4.47,0.48724265022881214
PC,4.4100654,2.362,6450.0,6450.0,8.08157,5726.0,0.99,4.46,0.5050713180442962
PC,3.8951475,1.386,8970.0,8970.0,14.6884,6071.0,1.48,4.15,0.6508865393530681
PC,5.5822739,1.463,7390.0,7390.0,11.6541,5997.0,1.25,4.29,0.9188066917830069
PC,6.0835972,2.133,8460.0,8460.0,12.0351,5579.0,1.22,4.25,0.2773422518238337
PC,6.5846694,2.572,22460.0,22460.0,14.5999,5852.0,0.97,4.49,0.7328616511644691
PC,4.1225477,2.206,5760.0,5760.0,12.0574,5662.2,1.55,4.06,0.21350214232646386
PC,0.8377576,1.074,1410.0,1410.0,6.706,6322.5,1.6,4.13,-0.12389467437412599
PC,4.8104679,2.547,1940.0,1940.0,4.19665,5332.3,0.92,4.47,-0.15593726292222923
KP,2.9036816,5.0469369,4642.2749148,4642.2749148,14.913823,6059.0,2.14325,3.92334,-0.8577495990953273
PC,2.1614819,1.076,6340.0,6340.0,8.10367,4501.0,0.87,4.41,0.9211348339719704
PC,3.3401814,2.452,4960.0,4960.0,8.19874,5508.5,1.14,4.31,0.3474928519912885
APC,2.071333,2.282,1920.0,1920.0,6.35115,6004.0,1.44,4.17,0.1952446062130128
FP,7.0080817,3.179,14900.0,14900.0,13.1807,6307.0,1.06,4.48,-0.24171092251562434
CP,4.5445569,1.462,30740.0,30740.0,5.7177,3192.0,0.3,4.92,0.8255584704250456
FA,2.5227786,2.177,18880.0,18880.0,10.9418,5268.7,0.78,,0.4467452295207876
PC,3.0215428,3.08889,15111.7114542,15111.7114542,,5622.1,,,1.1844599689236925
PC,4.2441117,3.771,7540.0,7540.0,14.06,6034.0,1.57,4.1,0.713194976357698
PC,5.3298577,1.95,9330.0,9330.0,8.01139,4773.0,0.8,4.52,0.9334494808135942
PC,2.5228506,2.15,21300.0,21300.0,12.9082,5294.0,0.84,4.56,0.5272499357391602
FP,13.45913,3.428,2579.32,2579.32,7.68909,6457.7,1.38,4.43,-2.02378123436782
FP,0.6203033,1.031,1390.0,1390.0,7.82821,6294.0,1.78,4.03,0.22097670409103112
PC,2.7694074,2.692,1010.0,1010.0,3.02805,5269.6,0.94,4.44,0.504336115247782
PC,4.5808535,3.488,11480.0,11480.0,12.4319,5528.7,1.14,4.31,0.26453746978453346
PC,9.0576962,2.37,3430.0,3430.0,4.28974,4485.0,0.72,4.57,0.7892271988972717
CP,4.3345378,3.336,10000.0,10000.0,14.3572,6314.8,1.43,4.21,-0.1475436976620184
PC,6.6713748,3.299,7480.0,7480.0,9.63035,5614.5,1.11,4.35,0.7287567688839278
PC,4.3773113,2.329,1430.0,1430.0,2.97425,5127.0,0.75,4.63,0.07313967509184381
PC,7.6607094,4.261,1860.0,1860.0,5.12716,5911.7,1.19,,0.2633733986900522
PC,8.6789911,3.865,9700.0,9700.0,11.1545,5693.8,1.12,4.35,1.1440850820150879
PC,5.2077671,2.369,850.0,850.0,2.66176,5522.5,0.92,4.5,-0.2923786485754363
FP,1.470258,1.126,2700.0,2700.0,12.2412,6321.46,1.08,4.1984,-1.023188608381073
PC,14.7802661,3.497,6840.0,6840.0,9.06559,5659.0,1.09,,0.2481792075620789
PC,9.546972,2.112,17300.0,17300.0,12.4743,5834.0,0.91,4.54,1.076875293033692
PC,2.9406027,1.167,9820.0,9820.0,10.835,5464.2,0.97,4.44,1.1138805004582706
PC,14.8496574,4.287,8710.0,8710.0,9.3235,5296.6,0.96,4.43,1.12680781629699
APC,10.1614815,1.259,3230.0,3230.0,7.66646,6297.0,1.24,4.34,-0.11170256133192105
PC,5.3599361,3.407,11350.0,11350.0,11.2314,5933.0,1.04,4.43,0.8913591207131214
APC,0.6451059,0.573,3430.0,3430.0,6.79091,5436.3,0.88,4.52,0.7408263481267128
PC,1.7213564,2.035,11890.0,11890.0,10.674,5072.0,0.95,4.42,0.7899624016937858
APC,1.4680992,2.0456598,18506.4662144,18506.4662144,25.1682214,5433.0,1.10122,4.33,-0.0647108492546833
PC,3.5115357,3.527,9290.0,9290.0,12.81,5490.8,1.35,4.16,0.49747422248031004
KP,1.9550932,1.78762,19634.9908668,19634.9908668,13.1406834,5400.0,0.873418,4.53926,-0.31302559377756145
PC,5.7158895,2.437,22050.0,22050.0,12.3206,5224.0,0.82,4.56,0.30282928210301324
PC,9.3517097,2.682,1590.0,1590.0,3.52814,5298.6,0.86,4.52,0.04060695134606408
CP,3.4936188,3.355,9730.0,9730.0,14.2355,5779.5,1.42,4.15,0.19046578803566677
PC,4.0384773,1.185,8110.0,8110.0,7.98387,4180.4,0.83,4.42,0.6203756232977027
FP,6.7136512,3.541,11490.0,11490.0,12.5036,6179.1,1.15,4.39,-0.13921139930151705
PC,2.2012625,2.175,25690.0,25690.0,13.6145,5177.8,0.81,4.56,0.4911637318102251
PC,3.4014954,1.959,7370.0,7370.0,9.32202,6005.0,1.06,4.43,0.8394047897594071
FA,8.3289771,2.984,6010.0,6010.0,,,,,-0.04951665812671001
PC,3.0654283,2.194,5850.0,5850.0,10.6174,5236.0,1.35,4.12,1.1595856076416082
CP,7.4332642,3.051,6000.0,6000.0,10.213,6227.0,1.32,4.28,0.47198719220112945
APC,0.8490674,1.0946576,4907.2475531,4907.2475531,10.8189994,5624.7,1.44029,,-1.9990900611158673
FA,2.317939,1.676,13140.0,13140.0,15.7376,5770.0,1.25,4.25,0.7272863632908984
FP,23.2556119,7.878,35720.0,35720.0,14.4434,4742.0,0.73,4.6,0.6126559939342977
PC,3.8960617,1.734,22610.0,22610.0,12.1401,5247.0,0.8,4.59,0.42101313164276927
PC,4.1377886,2.2969037,11490.1857603,11490.1857603,,4964.3,,,0.9254235169516399
FP,2.0474832,3.159,6790.0,6790.0,14.3474,6791.0,1.04,4.57,1.1741058628727759
FP,3.0330919,4.043,1280.0,1280.0,7.40327,7471.0,2.14,4.01,0.35754062354365707
PC,2.7873223,3.671,5548.0,5548.0,10.6299,6466.0,1.46,,0.32176075411327015
PC,4.4921154,3.108,19562.0,19562.0,14.9094,5353.0,1.08,4.34,0.7324940497662115
PC,2.2035349,2.573,7570.0,7570.0,13.3861,6141.0,1.52,4.14,0.866055891133069
PC,3.4608812,3.608,16514.0,16514.0,19.0253,5695.0,1.52,4.08,1.02467589448114
FP,2.49221,1.605,1480.0,1480.0,1.71311,3450.0,0.45,4.78,-0.222718183605658
PC,2.9284231,3.835,5159.0,5159.0,,4885.4,,,0.6510703400521963
PC,7.6644,4.1888923,8534.5638357,8534.5638357,9.9098801,5694.0,1.04215,4.41,1.1511920423813975
APC,2.4892754,1.513,2750.0,2750.0,15.5724,6285.0,2.76,3.65,-0.14582822447015126
PC,1.97549,2.409,5457.0,5457.0,17.6764,8523.0,2.46,3.98,1.0235730902863682
PC,11.7512673,2.143,7683.0,7683.0,17.4049,6571.0,1.68,4.12,0.7016767992122989
PC,1.2257683,1.874,5512.0,5512.0,,6205.8,,,1.1393062638377418
PC,1.4858906,1.697,7264.0,7264.0,,5196.8,,,0.6178024135099014
PC,1.6923573,1.9912433,20172.9323968,20172.9323968,12.7696702,5287.0,0.88876,4.5,0.8539863118902851
FP,2.8778095,2.824,4830.0,4830.0,7.35828,6131.0,1.05,4.46,1.0560445471324387
PC,2.3466472,1.957,25278.0,25278.0,12.2268,4477.0,0.75,4.53,1.010339439949101
APC,0.39149,0.746,578.202,578.202,5.95564,6216.1,2.25,3.73,-2.183406014871128
PC,3.4895723,2.378,32560.0,32560.0,12.9484,4315.0,0.71,4.57,1.1527849817738458
PC,2.8817718,2.842,13332.0,13332.0,14.8764,6137.0,1.38,4.23,0.8374442489687012
PC,3.1082514,1.5649451,5659.4686877,5659.4686877,13.7608011,6413.0,1.5486799,4.17,0.8166135030674477
PC,5.5613023,5.64,2200.0,2200.0,10.4506,5607.0,2.27,3.72,0.6173122783122249
PC,2.3151015,2.084,5256.0,5256.0,,4746.7,,,0.6269311815666263
PC,4.4638411,1.556,3791.0,3791.0,9.59744,5472.0,1.42,4.11,0.6297494589532664
PC,5.7033411,3.039,14730.0,14730.0,15.2151,5933.0,1.24,4.28,0.558250986992201
PC,6.7716021,6.279,4580.0,4580.0,16.5311,6136.0,2.62,3.67,0.8388533876620212
FP,2.1176601,3.591,2000.0,2000.0,5.16544,5814.0,0.89,4.56,0.6014441512874468
PC,2.2297524,2.498,8798.0,8798.0,10.5562,5846.0,1.17,4.32,1.170491115789911
APC,6.0613441,2.5796829,15346.1553014,15346.1553014,27.91045,5949.2,1.53715,,-0.48598205165767067
PC,3.4488281,3.091,14430.0,14430.0,15.6361,5994.0,1.27,4.27,1.0860040610904171
PC,2.1861455,2.42,8780.0,8780.0,11.5599,5342.0,1.24,4.22,1.1119812265672742
PC,2.9897732,3.06,12893.0,12893.0,17.6166,6786.0,1.57,4.21,0.23053434044572318
PC,2.9873441,1.668,6090.0,6090.0,,5734.9,,,1.0741795494464708
PC,3.4043154,0.805,9317.0,9317.0,20.3568,5833.0,1.0,4.46,1.0855139258927406
PC,3.1274951,2.5639391,13633.9167281,13633.9167281,17.6985303,6457.0,1.41321,4.25,0.5135261502042163
PC,2.6686464,1.249,7370.0,7370.0,12.9106,5227.0,0.9,4.48,0.9286093957365377
FP,1.5891628,1.576,3550.0,3550.0,12.5934,6227.0,2.0,3.91,1.029699780257325
PC,12.0031646,5.2145528,5497.3001958,5497.3001958,10.9265063,6362.0,1.40388,4.25,0.002989074924389032
PC,3.8426038,2.022,5880.0,5880.0,12.7873,7032.0,1.66,4.19,0.9023871626608428
CP,5.9739124,3.1235464,232.5621027,232.5621027,2.3917735,6308.31,1.2845,4.438,-3.466800523227268
CP,3.58529,2.495,180.0,180.0,1.77141,6308.31,1.28,4.438,-3.466800523227268
CP,11.2304605,3.6009978,208.629137,208.629137,2.0754665,6308.31,1.2845,4.438,-3.466800523227268
PC,3.2399875,2.749,18440.0,18440.0,13.613,5521.0,0.97,4.45,1.0080112977601374
PC,3.5434689,1.849,20265.0,20265.0,,5354.0,,,0.7983559669539967
PC,3.3501179,1.651,4066.0,4066.0,17.5987,6238.0,2.57,3.7,0.5499799555314091
PC,6.2329571,3.043,2367.0,2367.0,14.2956,6016.0,1.55,4.1,0.4507888449016194
FA,1.8011961,3.23,2280.0,2280.0,9.1446,7588.0,1.99,4.09,0.7643528376151875
PC,4.7253516,5.123,7817.0,7817.0,17.6483,7220.0,2.15,3.98,0.760493022933484
APC,3.9967263,2.886,12060.0,12060.0,11.278,5313.6,1.0,,0.31336718885305936
PC,4.6709424,0.101,870.0,870.0,21.2461,7211.0,1.79,4.14,0.3689975337893467
APC,2.2171904,1.639,3010.0,3010.0,,4656.0,,,0.10456959464285279
PC,3.8522402,4.195,17145.0,17145.0,,5371.2,,,0.622948833085505
FP,1.5464949,1.101,930.0,930.0,3.7295,5973.5,1.14,3.89,-0.816578242490498
PC,10.6001229,5.375,6115.0,6115.0,10.601,5647.0,1.51,4.08,1.1007081170207138
PC,3.2292942,2.47,10130.0,10130.0,,,,,1.164303158919245
PC,10.511362,3.112,16120.0,16120.0,11.935,5908.0,0.92,4.54,-0.4994607695937757
PC,2.0615575,1.694,4560.0,4560.0,,6213.0,,,0.9194806276798126
PC,1.7922888,1.622,18880.0,18880.0,12.6983,5095.7,0.89,4.47,1.1204360587271944
FP,9.4258906,2.406,4450.0,4450.0,9.65497,4507.0,0.67,4.64,0.20553744536422014
CP,6.6080989,3.928,6740.0,6740.0,12.1125,5993.0,1.5,4.12,0.15303171231312
PC,23.2547644,7.935,9410.0,9410.0,10.7553,5627.0,0.88,4.55,-0.11323423382466102
PC,3.5472157,4.503,6550.0,6550.0,16.293,5548.0,2.02,3.82,1.1554194584613577
FP,2.041659,3.521,3230.0,3230.0,8.90978,6806.0,1.56,4.22,0.8460216149280403
KP,1.3600283,2.1652751,19427.6944703,19427.6944703,13.0911813,5500.0,0.933975,4.48298,-1.1865506697666648
PC,3.6089193,2.255,5318.0,5318.0,17.0677,5854.0,1.63,4.04,0.18329756076964665
FP,2.2437501,3.821,2880.0,2880.0,10.0826,7209.0,1.96,4.06,0.8287443492099422
PC,5.3438948,4.139,6479.0,6479.0,16.9428,7469.0,2.3,3.95,0.8384857862637636
FA,3.8961515,1.742,8620.0,8620.0,8.40446,5477.2,0.87,,-0.21800063232802142
CP,4.3533211,1.894,21740.0,21740.0,7.17236,3422.0,0.46,4.77,1.1622813512288295
FP,3.2358535,3.777,5460.0,5460.0,,5095.6,,,1.0415242919012713
FP,1.6212474,3.262,1100.0,1100.0,10.3122,4949.0,3.11,,0.5873527643542464
FA,3.2358247,3.629,3260.0,3260.0,,,,,0.7285729681847996
PC,2.8744227,4.081,5002.0,5002.0,13.3953,6334.0,2.17,3.86,0.41758218525903384
FP,4.0104917,2.293,6051.0,6051.0,,12373.0,,,0.23972437540215868
FP,1.5716819,1.9672248,743.4097278,743.4097278,4.5091786,4752.8,0.982066,4.37,-0.5419187310925062
FP,5.8423636,2.416,2280.0,2280.0,18.7395,8648.0,3.85,3.6,0.06486864363105294
PC,2.2774846,3.756,1520.0,1520.0,17.7506,4827.0,4.7,,0.34056969232410716
PC,6.397886,2.296,9792.0,9792.0,,5324.0,,,0.5316611525182486
PC,2.2237067,2.7337946,4640.0476893,4640.0476893,16.2026957,6424.0,1.4399,,-0.0008094728576040194
FP,3.8974136,2.061,1990.0,1990.0,6.8757,6827.0,1.51,4.25,-0.285026620610289
APC,6.4219775,4.211,22004.0,22004.0,,6197.0,,,0.36538278670648194
FP,17.2045725,4.987,3770.0,3770.0,21.5086,6278.0,1.77,4.03,0.27979292781221615
PC,3.4600026,1.827,8214.0,8214.0,17.6761,5997.0,1.37,4.21,0.870957243109835
PC,1.81451,1.746,12864.0,12864.0,13.3431,5696.0,1.17,4.31,0.3367098776424047
FP,4.112385,3.474,2110.0,2110.0,9.65749,5659.0,2.14,3.78,0.04893924970656546
KP,3.6344447,3.871,9230.0,9230.0,14.25,6272.0,1.42,4.25771,-0.15177111374197855
PC,3.7027104,3.572,12813.0,12813.0,21.058,7493.0,1.9,4.12,0.616209474117452
PC,4.8982659,2.874,2055.0,2055.0,4.84123,5696.0,1.09,4.37,0.09531829278670786
FP,3.3378852,3.261,5564.0,5564.0,19.0038,6274.0,2.15,3.86,0.8317464272957116
PC,3.9606593,3.442,5810.0,5810.0,10.7218,6647.0,1.4,4.29,0.8653206883365548
PC,5.3798996,2.85,8550.0,8550.0,7.09264,4930.3,0.76,,0.7873891919059846
FP,3.8471662,2.214,1770.0,1770.0,7.48475,5115.0,1.69,3.91,0.13851145708195256
FA,3.0491667,4.0262835,6641.051542,6641.051542,,4579.5,,,0.7052915462951637
PC,4.5432349,3.609,12236.0,12236.0,12.5868,7998.0,1.16,4.6,0.5554939765052704
FP,2.8278059,2.174,650.0,650.0,4.22619,6603.0,1.62,4.16,-0.5280111448584341
PC,4.3271416,2.382,5340.0,5340.0,14.5369,5994.0,1.91,3.92,0.37095807458005264
FP,2.48548,2.621,160.0,160.0,1.28248,5928.0,0.96,4.48,-2.0394655606934697
CP,5.4146235,2.9417261,4983.0756289,4983.0756289,6.6139476,4888.0,0.880213,4.45,-0.029114780523424717
CP,14.7091662,3.6278152,5047.9326311,5047.9326311,6.5471787,4888.0,0.880213,4.45,-0.029114780523424717
CP,1.3483075,1.7568331,1206.3535884,1206.3535884,3.1949876,4888.0,0.880213,4.45,-0.029114780523424717
PC,4.3359117,3.461,8530.0,8530.0,13.9797,5815.0,1.51,4.1,1.026636435271846
PC,1.82544,1.744,21650.0,21650.0,11.7503,4324.0,0.77,4.49,1.0947652277488855
PC,2.6325313,4.167,4220.0,4220.0,15.2766,5407.0,2.42,3.64,0.8931971277044074
PC,2.8067423,1.997,17630.0,17630.0,13.4381,5863.0,0.98,4.48,1.1795586169469277
PC,4.7427131,3.115,13560.0,13560.0,17.876,5947.0,1.51,4.12,-0.4881876600472154
PC,1.8137851,1.29,3625.0,3625.0,,4032.5,,,0.9544027605142665
PC,4.3962009,3.9496949,4441.9711318,4441.9711318,,4032.5,,,0.9544027605142665
PC,7.0423707,2.687,5890.0,5890.0,14.7821,4892.0,1.88,,0.6568906955246048
PC,3.0755983,1.617,6482.0,6482.0,,4355.4,,,1.1624651519279579
FP,2.2963814,2.649,7950.0,7950.0,20.9239,6620.0,1.87,4.04,0.6940797036483127
CP,4.7559737,2.5469696,398.6310113,398.6310113,1.725417,5175.2,0.841842,4.37657,-1.9900231726278483
CP,17.1807214,2.1004813,680.1385904,680.1385904,2.1954034,5175.2,0.841842,4.37657,-1.9900231726278483
FA,3.2174446,3.8917348,11554.503179,11554.503179,,,,,0.17655820180159468
PC,5.1175439,1.483,3090.0,3090.0,12.6029,6429.0,2.07,3.92,-0.29642226395626814
PC,7.2089041,3.445,6140.0,6140.0,,,,,1.1232543361138345
PC,2.7991658,2.157,9180.0,9180.0,,4841.6,,,1.1847050365225313
PC,6.3262148,5.353,4928.0,4928.0,12.5231,5842.0,1.9,3.9,1.0213674818968235
PC,16.2840915,6.45,4600.0,4600.0,7.99273,5770.0,1.2,4.29,1.0745471508447284
PC,3.1239771,2.73696,4477.1379466,4477.1379466,,4861.0,,,0.9876706870565615
PC,3.6074546,2.197,1168.0,1168.0,2.69934,5593.0,0.91,4.52,-0.1555696615239716
PC,3.9589142,2.42,16160.0,16160.0,15.2242,5963.0,1.22,4.3,0.9357163561028484
PC,5.8850401,3.622,3030.0,3030.0,6.61503,5712.4,1.18,4.3,-0.24017925002288545
KP,3.532822,3.44312,11283.619423,11283.619423,13.474905,6153.0,1.25,4.34152,-0.23209201926122178
PC,2.5089892,2.341,2970.0,2970.0,5.46523,5574.0,0.99,4.44,1.0231442219884013
PC,10.0462596,2.1788712,18214.2478783,18214.2478783,16.4472821,5637.9,0.945159,4.49,1.0445263699870406
FP,2.4567112,1.716,530.0,530.0,3.05136,6223.0,1.16,4.39,-0.314924867668558
PC,3.6142971,2.016,14219.0,14219.0,,,,,1.0506530599579973
PC,1.8020923,2.949,8570.0,8570.0,17.3634,5760.0,1.85,3.92,0.6224586978878285
PC,3.0295916,2.473,14333.0,14333.0,,5081.3,,,0.9334494808135942
FP,2.7761628,2.139,1340.0,1340.0,6.58454,5778.0,1.84,3.92,0.488896856520971
FP,4.7257129,2.701,1740.0,1740.0,10.5468,6139.0,2.48,3.71,-0.10673994245544674
PC,4.2989288,3.022,4590.0,4590.0,9.94472,5671.0,1.45,4.12,0.934123416710399
PC,4.7308142,3.062,8780.0,8780.0,9.85689,5777.0,1.05,4.42,0.8300309541038433
KP,2.9626402,1.9096724,27118.3262165,27118.3262165,12.65489,5473.0,0.718635,4.60845,0.5088085989265798
PC,7.1357259,2.5094893,1047.4205923,1047.4205923,2.7853042,5446.0,0.835627,4.57,0.47596954068225183
PC,7.8808589,4.788,5120.0,5120.0,10.2354,5914.8,1.41,4.17,-0.3857494037328175
PC,2.3238426,2.391,9780.0,9780.0,13.8867,5983.9,1.38,4.2,0.9815439970856049
PC,5.1191172,5.563,6317.0,6317.0,13.0806,5926.0,1.7,4.01,0.4093111537982419
FP,4.1508803,2.256,12290.0,12290.0,8.31799,4460.0,0.73,4.56,1.0424432953969147
PC,7.9927894,3.884,16540.0,16540.0,,5530.9,,,1.0119323793415504
PC,0.7583741,0.748,850.0,850.0,5.4111,6209.0,1.56,4.13,-0.5583382602146701
PC,4.5029619,4.169,2890.0,2890.0,9.44788,8103.0,1.77,4.24,0.8970569423861109
FP,1.972401,2.435,7460.0,7460.0,14.7348,6184.0,1.6,4.1,0.9991888642019595
PC,31.4001189,2.545496,15097.0640966,15097.0640966,10.2456091,4953.0,0.791713,4.55,1.0384609469157935
FP,1.7560902,1.763,1650.0,1650.0,7.52118,6249.0,1.29,4.28,-0.6099249897701257
PC,4.6546139,1.365,5540.0,5540.0,12.7473,5966.0,1.58,4.08,1.0537776718431844
PC,1.5373948,1.194,2710.0,2710.0,5.76435,5091.0,1.0,4.36,0.8966280740881438
FP,0.7409429,1.084,2460.0,2460.0,4.58442,5406.0,0.87,4.53,0.8865803025357742
FP,21.7894491,6.8044292,12276.8028409,12276.8028409,,6118.5,,,0.8988336824776886
PC,17.356719,2.5707102,12730.2717116,12730.2717116,9.705386,4697.0,0.760629,4.55,0.9125574680126314
PC,4.567925,3.047,18440.0,18440.0,14.2306,5675.0,1.04,4.41,0.9874256194577227
PC,5.0518907,3.743,3310.0,3310.0,9.11036,6328.9,1.55,4.15,-0.07867970238846483
PC,2.4076941,1.438,4810.0,4810.0,7.15781,5702.0,0.98,4.46,1.0398700856091134
PC,2.8668029,1.879,7280.0,7280.0,,4871.9,,,1.1287683570876959
PC,2.0381761,1.988,23020.0,23020.0,13.0071,4928.0,0.82,4.52,0.9313664062234683
CP,13.1757294,2.1570272,2479.3477138,2479.3477138,1.9602373,3349.0,0.388609,4.94138,-0.17217299134526493
CP,6.614911,0.9654605,1060.5715819,1060.5715819,1.2731554,3349.0,0.388609,4.94138,-0.17217299134526493
PC,23.1315739,2.293,8950.0,8950.0,,4952.3,,,0.9494401416377911
FA,7.2087245,3.506,4690.0,4690.0,,5144.9,,,0.9466831311508604
PC,6.7473822,2.112,14810.0,14810.0,13.1026,5332.0,1.06,4.35,1.1352013815572006
APC,1.6323062,1.890872,12429.1862217,12429.1862217,15.8543427,5099.9,0.912575,4.45,0.9071047139384795
PC,3.8823511,2.6909833,3177.344653,3177.344653,9.5364228,5622.4,1.68668,3.98,0.6688377409679709
PC,3.5908038,3.027,6690.0,6690.0,9.85407,5657.0,1.18,4.3,0.7804660322388033
PC,6.7201811,3.187,18030.0,18030.0,11.5271,4914.0,0.85,4.49,1.120374791827485
FP,3.6772391,4.2517064,13763.2116365,13763.2116365,13.2496189,5801.0,1.11792,4.36,0.9911016334402969
FP,1.1578392,1.363,9660.0,9660.0,11.2362,6409.0,1.18,4.4,1.105058066900093
PC,2.7240303,1.649,12600.0,12600.0,10.9383,5366.0,0.93,4.47,0.9124349342132125
APC,2.1654694,3.408,4990.0,4990.0,13.5615,5830.0,1.86,4.26,0.7489135788883754
PC,3.1504798,1.096,9210.0,9210.0,10.0008,5229.0,0.89,4.49,0.8812500822610423
PC,6.5169955,2.416,930.0,930.0,2.26174,4937.5,0.71,4.64,-0.5210879851912528
PC,2.1390271,3.556,19090.0,19090.0,,5869.6,,,1.1128389631632083
PC,2.3079651,2.064,1650.0,1650.0,,,,,0.10377312494662809
PC,3.2175013,3.2,11871.0,11871.0,16.011,7932.0,1.56,4.32,0.6865438749840361
